latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.627415,-122.17464,179.0,-25200,America/Los_Angeles,GMT-7

time,temperature_2m_mean (°C),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),wind_speed_10m_max (km/h)
2021-06-24,19.3,55189.68,0.00,0.00,0.00,12.7
2021-06-25,21.6,54383.66,0.00,0.00,0.00,12.6
2021-06-26,26.1,55620.41,0.00,0.00,0.00,12.3
2021-06-27,27.9,56040.78,0.00,0.00,0.00,16.3
2021-06-28,31.1,56053.69,0.00,0.00,0.00,11.0
2021-06-29,24.2,55659.73,0.00,0.00,0.00,19.5
2021-06-30,19.9,41328.25,0.00,0.00,0.00,13.7
2021-07-01,18.9,27953.02,0.20,0.20,0.00,7.8
2021-07-02,19.6,35572.37,2.20,2.20,0.00,9.2
2021-07-03,20.4,54097.84,0.00,0.00,0.00,10.1
2021-07-04,20.0,43200.00,0.00,0.00,0.00,13.2
2021-07-05,18.6,39132.99,0.00,0.00,0.00,9.0
2021-07-06,19.8,50645.82,0.00,0.00,0.00,10.7
2021-07-07,16.8,31110.07,0.30,0.30,0.00,17.5
2021-07-08,16.7,34749.17,0.00,0.00,0.00,8.9
2021-07-09,18.9,54000.00,0.00,0.00,0.00,12.1
2021-07-10,19.1,54632.61,0.00,0.00,0.00,13.5
2021-07-11,18.4,54616.65,0.00,0.00,0.00,13.7
2021-07-12,19.0,54599.10,0.00,0.00,0.00,12.0
2021-07-13,20.0,53860.29,0.00,0.00,0.00,14.0
2021-07-14,18.2,53797.65,0.00,0.00,0.00,12.1
2021-07-15,16.4,30228.99,0.40,0.40,0.00,9.9
2021-07-16,16.5,12349.01,0.90,0.90,0.00,10.9
2021-07-17,17.9,53512.26,0.00,0.00,0.00,11.7
2021-07-18,18.4,53604.48,0.00,0.00,0.00,11.2
2021-07-19,19.1,53643.29,0.00,0.00,0.00,11.9
2021-07-20,16.9,30090.18,0.20,0.20,0.00,12.4
2021-07-21,16.4,29517.96,0.50,0.50,0.00,12.5
2021-07-22,17.3,49870.84,0.00,0.00,0.00,12.9
2021-07-23,17.9,53296.81,0.00,0.00,0.00,12.4
2021-07-24,19.5,53229.55,0.00,0.00,0.00,14.7
2021-07-25,20.0,53160.47,0.00,0.00,0.00,15.2
2021-07-26,19.8,53089.59,0.00,0.00,0.00,14.0
2021-07-27,20.3,53016.51,0.00,0.00,0.00,11.7
2021-07-28,20.8,52941.06,0.00,0.00,0.00,12.4
2021-07-29,21.5,52863.34,0.00,0.00,0.00,12.6
2021-07-30,22.3,52219.83,0.00,0.00,0.00,12.0
2021-07-31,21.0,1511.72,0.00,0.00,0.00,14.3
2021-08-01,21.7,43963.33,1.40,1.40,0.00,9.1
2021-08-02,21.1,51574.57,0.00,0.00,0.00,14.0
2021-08-03,20.5,50494.97,0.00,0.00,0.00,14.3
2021-08-04,21.1,51279.38,0.00,0.00,0.00,13.2
2021-08-05,21.6,50400.00,0.00,0.00,0.00,18.5
2021-08-06,19.1,23531.49,5.00,5.00,0.00,13.5
2021-08-07,17.1,23155.53,5.20,5.20,0.00,22.3
2021-08-08,16.4,49222.98,3.70,3.70,0.00,13.9
2021-08-09,18.1,44017.97,0.00,0.00,0.00,13.1
2021-08-10,20.1,48410.68,0.00,0.00,0.00,11.0
2021-08-11,21.9,50174.92,0.00,0.00,0.00,14.4
2021-08-12,23.6,50014.04,0.00,0.00,0.00,10.6
2021-08-13,24.9,45795.10,0.00,0.00,0.00,8.0
2021-08-14,22.9,49857.00,0.00,0.00,0.00,11.8
2021-08-15,21.4,49778.72,0.00,0.00,0.00,9.8
2021-08-16,18.4,32020.34,1.90,1.90,0.00,18.5
2021-08-17,15.0,32651.64,2.20,2.20,0.00,14.0
2021-08-18,17.3,42138.80,0.00,0.00,0.00,11.5
2021-08-19,18.8,46800.00,0.00,0.00,0.00,12.7
2021-08-20,15.8,1883.58,0.10,0.10,0.00,14.5
2021-08-21,16.3,29611.11,0.00,0.00,0.00,11.1
2021-08-22,15.2,14745.98,0.20,0.20,0.00,18.4
2021-08-23,14.8,32503.62,0.00,0.00,0.00,12.7
2021-08-24,16.1,48394.99,0.00,0.00,0.00,13.8
2021-08-25,16.8,41235.16,0.00,0.00,0.00,15.3
2021-08-26,16.0,9097.29,2.20,2.20,0.00,15.3
2021-08-27,14.8,25869.14,5.10,5.10,0.00,11.9
2021-08-28,15.8,46330.27,0.00,0.00,0.00,11.6
2021-08-29,16.3,46599.20,0.00,0.00,0.00,12.1
2021-08-30,13.5,19502.97,1.80,1.80,0.00,15.0
2021-08-31,12.9,28881.88,1.90,1.90,0.00,13.1
2021-09-01,13.3,46360.20,0.00,0.00,0.00,12.9
2021-09-02,15.2,45673.11,0.00,0.00,0.00,11.7
2021-09-03,16.1,38191.47,0.00,0.00,0.00,8.5
2021-09-04,17.4,39006.37,0.00,0.00,0.00,14.0
2021-09-05,18.6,34426.88,0.80,0.80,0.00,12.9
2021-09-06,17.1,37056.72,0.50,0.50,0.00,10.3
2021-09-07,16.9,43972.14,0.00,0.00,0.00,12.2
2021-09-08,18.8,43688.80,1.90,1.90,0.00,16.7
2021-09-09,18.6,40923.08,0.00,0.00,0.00,13.6
2021-09-10,16.6,6423.00,0.90,0.90,0.00,12.1
2021-09-11,16.0,32447.83,0.20,0.20,0.00,11.2
2021-09-12,14.6,11607.44,3.20,3.20,0.00,10.3
2021-09-13,14.6,43181.16,0.10,0.10,0.00,11.2
2021-09-14,14.0,23531.38,2.10,2.10,0.00,11.8
2021-09-15,12.9,29720.80,1.90,1.90,0.00,12.5
2021-09-16,12.9,36000.00,0.00,0.00,0.00,10.6
2021-09-17,12.9,0.00,24.90,24.90,0.00,20.9
2021-09-18,12.9,23218.97,29.40,29.40,0.00,22.2
2021-09-19,12.7,37359.96,11.90,11.90,0.00,19.8
2021-09-20,13.4,38322.37,0.30,0.30,0.00,9.1
2021-09-21,13.8,43200.00,0.00,0.00,0.00,7.9
2021-09-22,14.0,20962.08,0.00,0.00,0.00,9.8
2021-09-23,14.1,36824.73,0.00,0.00,0.00,10.5
2021-09-24,14.5,33996.94,0.00,0.00,0.00,9.5
2021-09-25,15.9,42073.80,0.00,0.00,0.00,14.8
2021-09-26,13.6,23567.68,10.50,10.50,0.00,18.5
2021-09-27,13.3,24033.72,10.40,10.40,0.00,22.7
2021-09-28,11.6,32470.33,7.00,7.00,0.00,21.3
2021-09-29,11.9,2855.16,1.30,1.30,0.00,13.0
2021-09-30,12.3,6260.80,14.60,14.60,0.00,18.1
2021-10-01,11.5,38801.94,1.10,1.10,0.00,10.5
2021-10-02,11.7,25253.52,0.00,0.00,0.00,12.2
2021-10-03,11.4,9067.49,1.30,1.30,0.00,15.6
2021-10-04,11.0,36180.96,0.00,0.00,0.00,7.8
2021-10-05,10.7,3013.95,8.50,8.50,0.00,21.9
2021-10-06,9.2,26354.55,16.50,16.50,0.00,14.2
2021-10-07,9.0,37761.15,3.20,3.20,0.00,8.9
2021-10-08,8.3,34671.95,0.00,0.00,0.00,7.6
2021-10-09,9.1,1518.74,1.90,1.90,0.00,17.3
2021-10-10,8.7,33021.80,24.60,24.60,0.00,18.9
2021-10-11,7.4,36420.23,3.50,3.50,0.00,9.3
2021-10-12,5.6,7146.58,2.90,2.90,0.00,10.1
2021-10-13,7.6,25195.75,1.60,1.60,0.00,13.0
2021-10-14,9.3,5652.05,3.20,3.20,0.00,14.8
2021-10-15,10.4,0.00,9.80,9.80,0.00,12.8
2021-10-16,13.2,25085.38,3.00,3.00,0.00,15.6
2021-10-17,10.5,1230.41,0.40,0.40,0.00,14.8
2021-10-18,9.1,18627.24,0.00,0.00,0.00,9.0
2021-10-19,9.3,31118.15,0.00,0.00,0.00,7.6
2021-10-20,10.6,18000.00,8.50,8.50,0.00,21.2
2021-10-21,13.1,16918.59,10.10,10.10,0.00,24.8
2021-10-22,10.3,6618.34,5.60,5.60,0.00,17.9
2021-10-23,9.3,3600.00,4.40,4.40,0.00,13.7
2021-10-24,10.8,7104.08,7.30,7.30,0.00,30.4
2021-10-25,10.4,2494.18,5.90,5.90,0.00,31.5
2021-10-26,9.2,9721.80,12.70,12.70,0.00,25.6
2021-10-27,8.9,8752.60,3.00,3.00,0.00,24.5
2021-10-28,11.0,0.00,48.50,48.50,0.00,25.2
2021-10-29,8.0,24187.61,15.10,15.10,0.00,10.8
2021-10-30,5.2,35293.23,0.00,0.00,0.00,12.3
2021-10-31,5.9,35197.36,0.00,0.00,0.00,8.8
2021-11-01,6.5,3600.00,3.80,3.80,0.00,14.1
2021-11-02,7.0,0.00,7.10,7.10,0.00,16.3
2021-11-03,9.9,3698.43,8.80,8.80,0.00,15.3
2021-11-04,10.0,2309.94,18.80,18.80,0.00,31.2
2021-11-05,7.4,30290.00,8.60,8.60,0.00,22.4
2021-11-06,5.3,13996.04,17.10,16.60,0.35,24.8
2021-11-07,5.2,14864.29,5.30,5.30,0.00,21.9
2021-11-08,7.0,25235.80,0.00,0.00,0.00,23.4
2021-11-09,7.5,24096.37,12.60,12.60,0.00,29.8
2021-11-10,6.6,28044.63,0.40,0.40,0.00,17.4
2021-11-11,8.3,0.00,16.70,16.70,0.00,15.4
2021-11-12,11.1,0.00,25.50,25.50,0.00,21.3
2021-11-13,7.9,1478.08,16.20,16.20,0.00,22.2
2021-11-14,12.9,0.00,14.50,14.50,0.00,32.4
2021-11-15,10.3,3603.32,20.90,20.90,0.00,35.3
2021-11-16,4.5,30038.71,0.10,0.10,0.00,15.0
2021-11-17,2.4,25043.61,0.00,0.00,0.00,10.0
2021-11-18,5.4,0.00,8.40,8.40,0.00,9.2
2021-11-19,5.6,23929.04,14.00,14.00,0.00,13.7
2021-11-20,5.2,25352.33,0.10,0.10,0.00,8.3
2021-11-21,3.0,21963.16,0.00,0.00,0.00,6.6
2021-11-22,4.0,4744.87,3.60,3.60,0.00,16.3
2021-11-23,5.3,20250.16,10.30,10.30,0.00,13.9
2021-11-24,4.3,1748.40,0.50,0.50,0.00,10.2
2021-11-25,6.0,0.00,17.90,17.90,0.00,13.8
2021-11-26,8.2,7628.19,21.40,21.40,0.00,18.9
2021-11-27,8.4,0.00,15.20,15.20,0.00,24.3
2021-11-28,11.9,737.82,6.90,6.90,0.00,23.8
2021-11-29,11.0,10422.41,2.70,2.70,0.00,15.6
2021-11-30,10.3,0.00,15.70,15.70,0.00,21.7
2021-12-01,11.7,0.00,1.30,1.30,0.00,23.0
2021-12-02,7.4,2137.35,4.20,4.20,0.00,15.4
2021-12-03,3.3,13138.60,0.00,0.00,0.00,12.3
2021-12-04,2.9,0.00,14.00,14.00,0.00,11.6
2021-12-05,2.4,25284.60,0.70,0.70,0.00,9.4
2021-12-06,3.3,0.00,4.40,3.80,0.42,8.7
2021-12-07,6.1,6786.30,2.80,2.80,0.00,16.0
2021-12-08,5.3,24871.58,2.90,2.90,0.00,26.1
2021-12-09,2.5,5376.43,6.10,5.60,0.35,17.5
2021-12-10,3.8,4926.88,9.10,9.00,0.07,28.2
2021-12-11,5.3,14855.84,19.70,19.70,0.00,37.5
2021-12-12,2.7,12218.59,10.70,6.80,2.73,20.4
2021-12-13,2.0,2848.74,14.70,7.10,5.32,16.9
2021-12-14,1.8,21158.63,4.50,2.70,1.26,14.9
2021-12-15,2.3,745.58,1.80,1.80,0.00,17.6
2021-12-16,3.0,1319.51,3.40,3.40,0.00,11.2
2021-12-17,2.2,19955.14,3.10,2.40,0.49,10.8
2021-12-18,3.5,0.00,21.70,21.70,0.00,30.4
2021-12-19,3.3,27738.60,0.00,0.00,0.00,11.5
2021-12-20,0.6,0.00,3.10,0.50,1.82,8.7
2021-12-21,1.3,12543.60,2.10,2.10,0.00,12.0
2021-12-22,6.2,4699.46,8.20,8.20,0.00,23.3
2021-12-23,4.0,22011.10,5.70,5.70,0.00,24.2
2021-12-24,2.1,12210.47,12.80,5.60,5.04,20.8
2021-12-25,1.0,1531.58,10.70,5.30,3.78,20.4
2021-12-26,-3.7,0.00,12.70,0.00,8.89,16.9
2021-12-27,-6.3,16103.26,1.10,0.00,0.77,17.6
2021-12-28,-4.9,11744.49,0.70,0.00,0.49,6.2
2021-12-29,-6.2,28625.71,0.40,0.00,0.28,12.2
2021-12-30,-1.6,3300.40,4.40,0.00,3.08,16.4
2021-12-31,-5.2,27881.89,0.10,0.00,0.07,10.3
2022-01-01,-5.4,21417.62,0.00,0.00,0.00,10.2
2022-01-02,-0.3,0.00,23.50,5.80,12.39,20.8
2022-01-03,1.0,19266.88,26.90,8.60,12.81,21.3
2022-01-04,1.1,21627.75,5.40,1.30,2.87,20.8
2022-01-05,0.4,0.00,6.50,2.60,2.73,7.7
2022-01-06,4.5,0.00,46.10,44.40,1.19,26.8
2022-01-07,4.6,0.00,29.30,29.30,0.00,28.5
2022-01-08,1.9,26132.29,1.00,1.00,0.00,15.0
2022-01-09,1.5,29901.08,0.00,0.00,0.00,12.4
2022-01-10,2.7,0.00,4.80,4.80,0.00,17.1
2022-01-11,5.6,0.00,33.80,33.80,0.00,14.2
2022-01-12,8.5,0.00,6.40,6.40,0.00,15.0
2022-01-13,6.1,22590.98,8.50,8.50,0.00,16.3
2022-01-14,3.7,11575.50,0.00,0.00,0.00,10.7
2022-01-15,3.3,28871.09,0.10,0.10,0.00,9.4
2022-01-16,3.2,18627.68,0.00,0.00,0.00,7.0
2022-01-17,4.0,18505.64,1.50,1.50,0.00,15.2
2022-01-18,6.4,0.00,1.70,1.70,0.00,18.0
2022-01-19,5.9,12330.43,2.80,2.80,0.00,10.2
2022-01-20,7.9,13154.07,15.90,15.90,0.00,23.2
2022-01-21,4.1,15220.65,0.10,0.10,0.00,7.8
2022-01-22,1.9,26750.64,0.00,0.00,0.00,8.9
2022-01-23,0.8,24217.51,0.00,0.00,0.00,8.2
2022-01-24,-0.1,31922.16,0.00,0.00,0.00,8.2
2022-01-25,-0.2,32013.35,0.00,0.00,0.00,8.2
2022-01-26,0.2,29599.54,0.00,0.00,0.00,9.4
2022-01-27,1.8,32198.93,0.00,0.00,0.00,11.0
2022-01-28,1.6,31823.88,0.00,0.00,0.00,10.5
2022-01-29,2.0,18071.07,0.00,0.00,0.00,11.8
2022-01-30,4.5,1033.14,6.00,6.00,0.00,29.1
2022-01-31,2.4,24273.90,6.00,4.00,1.40,15.9
2022-02-01,1.0,25383.36,2.10,1.80,0.21,10.2
2022-02-02,1.3,509.40,0.90,0.90,0.00,10.9
2022-02-03,4.6,674.21,3.50,3.50,0.00,13.0
2022-02-04,5.0,6794.58,1.40,1.40,0.00,28.2
2022-02-05,5.2,13544.25,0.10,0.10,0.00,15.4
2022-02-06,2.5,31890.03,0.00,0.00,0.00,11.8
2022-02-07,6.1,14400.00,2.30,2.30,0.00,27.7
2022-02-08,5.1,0.00,0.10,0.10,0.00,10.5
2022-02-09,5.1,0.00,0.00,0.00,0.00,8.4
2022-02-10,4.4,17737.44,0.00,0.00,0.00,8.0
2022-02-11,4.7,22662.63,0.00,0.00,0.00,11.8
2022-02-12,3.1,32495.57,0.00,0.00,0.00,10.2
2022-02-13,4.0,30986.21,0.00,0.00,0.00,13.7
2022-02-14,5.3,21084.23,7.00,7.00,0.00,16.3
2022-02-15,5.0,9218.12,0.00,0.00,0.00,9.3
2022-02-16,5.3,16180.67,1.00,1.00,0.00,9.9
2022-02-17,4.6,300.99,0.20,0.20,0.00,12.9
2022-02-18,5.4,16505.58,0.00,0.00,0.00,8.4
2022-02-19,4.4,0.00,0.10,0.10,0.00,26.2
2022-02-20,3.2,23555.85,19.80,11.00,6.16,15.5
2022-02-21,2.0,29551.62,9.10,3.10,4.20,16.9
2022-02-22,-0.8,30867.11,0.50,0.00,0.35,15.2
2022-02-23,-2.8,33481.45,0.00,0.00,0.00,7.5
2022-02-24,-0.5,38277.22,0.80,0.00,0.56,7.8
2022-02-25,-0.3,38482.28,0.00,0.00,0.00,10.3
2022-02-26,1.7,3588.00,4.70,4.70,0.00,12.9
2022-02-27,5.2,1095.35,23.40,23.40,0.00,19.3
2022-02-28,8.1,0.00,60.70,60.70,0.00,21.3
2022-03-01,9.7,18083.38,7.20,7.20,0.00,20.3
2022-03-02,7.3,0.00,10.20,10.20,0.00,12.3
2022-03-03,5.5,19157.91,5.80,5.80,0.00,11.9
2022-03-04,4.5,30222.78,1.10,1.10,0.00,15.3
2022-03-05,4.6,25636.35,0.00,0.00,0.00,10.6
2022-03-06,3.3,39375.07,0.00,0.00,0.00,8.9
2022-03-07,2.9,37212.56,0.00,0.00,0.00,11.1
2022-03-08,4.2,14343.81,2.20,2.20,0.00,9.9
2022-03-09,1.6,39600.00,0.40,0.20,0.14,14.5
2022-03-10,1.5,28800.00,0.00,0.00,0.00,7.6
2022-03-11,4.4,681.21,0.00,0.00,0.00,9.3
2022-03-12,6.4,23061.80,2.80,2.80,0.00,13.8
2022-03-13,6.9,23230.57,4.80,4.80,0.00,21.9
2022-03-14,6.0,0.00,19.60,19.60,0.00,17.6
2022-03-15,6.9,28782.15,1.80,1.80,0.00,24.2
2022-03-16,6.3,35312.96,1.20,1.20,0.00,15.4
2022-03-17,5.8,0.00,1.90,1.90,0.00,9.8
2022-03-18,7.2,0.00,1.00,1.00,0.00,13.1
2022-03-19,5.5,30184.95,19.00,16.90,1.47,18.7
2022-03-20,4.2,13786.04,4.80,4.80,0.00,17.9
2022-03-21,5.5,0.00,15.20,15.20,0.00,11.9
2022-03-22,10.2,25602.05,0.60,0.60,0.00,9.7
2022-03-23,7.9,8776.24,8.40,8.40,0.00,18.7
2022-03-24,6.1,21329.36,0.00,0.00,0.00,11.0
2022-03-25,8.1,28548.68,0.00,0.00,0.00,10.8
2022-03-26,8.4,7200.00,2.40,2.40,0.00,8.0
2022-03-27,9.5,22159.16,0.00,0.00,0.00,7.5
2022-03-28,8.2,10586.01,0.70,0.70,0.00,11.3
2022-03-29,8.3,16415.47,0.10,0.10,0.00,13.0
2022-03-30,6.9,35128.97,9.50,9.50,0.00,16.0
2022-03-31,6.2,43200.00,1.00,1.00,0.00,9.3
2022-04-01,6.7,15764.79,0.30,0.30,0.00,16.6
2022-04-02,7.3,34398.31,5.40,5.40,0.00,15.3
2022-04-03,7.1,1086.13,6.10,6.10,0.00,22.7
2022-04-04,6.3,37535.77,16.80,16.60,0.14,35.3
2022-04-05,5.7,40784.93,1.90,1.90,0.00,28.8
2022-04-06,6.7,35104.38,0.00,0.00,0.00,9.2
2022-04-07,11.9,38850.40,0.00,0.00,0.00,10.8
2022-04-08,8.0,38946.87,13.10,12.40,0.49,29.8
2022-04-09,3.9,35146.46,7.40,6.10,0.91,15.1
2022-04-10,3.1,10645.72,7.50,6.50,0.70,20.5
2022-04-11,4.5,29158.76,1.50,1.50,0.00,18.1
2022-04-12,3.4,28494.33,10.00,3.30,4.69,22.2
2022-04-13,2.7,18377.88,1.10,1.10,0.00,10.5
2022-04-14,2.6,31433.21,3.90,2.60,0.91,7.8
2022-04-15,4.2,46412.71,0.20,0.20,0.00,9.7
2022-04-16,3.1,25729.59,3.70,3.00,0.49,14.4
2022-04-17,6.6,43944.38,0.00,0.00,0.00,17.7
2022-04-18,7.2,0.00,12.30,12.30,0.00,30.8
2022-04-19,6.5,43149.57,5.00,5.00,0.00,17.7
2022-04-20,5.7,14085.78,3.30,3.30,0.00,14.8
2022-04-21,6.6,43238.73,10.00,10.00,0.00,22.0
2022-04-22,7.6,47974.43,0.20,0.20,0.00,10.1
2022-04-23,8.9,45791.94,0.00,0.00,0.00,11.6
2022-04-24,10.1,47738.21,0.00,0.00,0.00,15.1
2022-04-25,9.3,26745.84,6.00,6.00,0.00,14.5
2022-04-26,6.9,45458.79,9.30,9.10,0.14,21.9
2022-04-27,6.8,49742.84,1.10,1.10,0.00,11.7
2022-04-28,7.2,37847.48,2.40,2.40,0.00,9.7
2022-04-29,9.2,38689.17,1.20,1.20,0.00,10.9
2022-04-30,9.7,36000.00,12.40,12.40,0.00,15.2
2022-05-01,9.9,23622.54,0.20,0.20,0.00,10.8
2022-05-02,8.8,2648.23,8.90,8.90,0.00,12.9
2022-05-03,9.0,4283.81,1.40,1.40,0.00,10.5
2022-05-04,10.2,19451.16,0.00,0.00,0.00,9.8
2022-05-05,7.8,0.00,14.00,14.00,0.00,24.0
2022-05-06,7.9,4510.84,8.60,8.60,0.00,15.8
2022-05-07,7.4,24317.55,15.20,15.20,0.00,26.0
2022-05-08,6.7,45735.70,1.30,1.30,0.00,13.4
2022-05-09,6.6,46842.25,5.20,5.20,0.00,14.5
2022-05-10,8.4,44238.18,1.20,1.20,0.00,14.8
2022-05-11,8.6,37845.32,1.00,1.00,0.00,16.1
2022-05-12,7.3,15154.71,11.80,11.40,0.28,25.4
2022-05-13,7.7,41297.91,1.40,1.40,0.00,13.1
2022-05-14,10.5,18405.48,7.80,7.80,0.00,13.2
2022-05-15,11.3,10893.87,18.40,18.40,0.00,12.6
2022-05-16,11.2,46882.56,2.60,2.60,0.00,20.7
2022-05-17,9.4,24048.88,0.10,0.10,0.00,12.4
2022-05-18,9.2,33771.21,5.60,5.60,0.00,33.0
2022-05-19,7.9,48263.52,8.30,8.20,0.07,13.9
2022-05-20,9.0,51511.58,0.80,0.80,0.00,9.2
2022-05-21,11.0,51870.95,0.10,0.10,0.00,10.9
2022-05-22,12.2,44838.31,0.00,0.00,0.00,11.1
2022-05-23,12.4,24623.85,0.40,0.40,0.00,10.8
2022-05-24,10.9,1561.32,1.90,1.90,0.00,9.5
2022-05-25,13.2,36000.00,1.80,1.80,0.00,20.9
2022-05-26,12.4,7649.09,9.90,9.90,0.00,10.5
2022-05-27,11.8,32500.02,2.40,2.40,0.00,23.4
2022-05-28,9.4,114.88,5.80,5.80,0.00,13.3
2022-05-29,9.9,11715.11,10.30,10.30,0.00,14.4
2022-05-30,10.1,25251.38,1.00,1.00,0.00,11.5
2022-05-31,12.0,46002.23,2.40,2.40,0.00,14.5
2022-06-01,13.3,5093.22,0.20,0.20,0.00,7.3
2022-06-02,15.5,30642.05,0.70,0.70,0.00,8.4
2022-06-03,13.5,19314.44,18.00,18.00,0.00,15.0
2022-06-04,13.8,15657.18,12.70,12.70,0.00,12.3
2022-06-05,13.5,28768.73,20.20,20.20,0.00,20.8
2022-06-06,12.2,47972.39,0.80,0.80,0.00,10.4
2022-06-07,14.1,37840.86,0.70,0.70,0.00,11.0
2022-06-08,14.7,36696.49,0.60,0.60,0.00,14.0
2022-06-09,11.9,0.00,26.90,26.90,0.00,13.9
2022-06-10,14.9,23251.99,5.10,5.10,0.00,17.6
2022-06-11,14.4,40110.25,0.40,0.40,0.00,12.1
2022-06-12,11.3,5938.57,5.50,5.50,0.00,10.2
2022-06-13,11.2,34178.69,8.50,8.50,0.00,21.6
2022-06-14,11.6,35257.99,4.40,4.40,0.00,15.1
2022-06-15,12.0,14518.22,0.40,0.40,0.00,9.5
2022-06-16,13.6,49750.63,2.00,2.00,0.00,15.0
2022-06-17,11.7,2335.27,4.10,4.10,0.00,13.5
2022-06-18,12.3,23785.26,1.00,1.00,0.00,14.7
2022-06-19,13.1,29459.02,2.30,2.30,0.00,12.0
2022-06-20,13.6,34648.46,1.40,1.40,0.00,7.8
2022-06-21,16.0,54000.00,0.00,0.00,0.00,10.3
2022-06-22,14.1,6714.89,2.00,2.00,0.00,14.0
2022-06-23,14.1,49218.75,0.40,0.40,0.00,13.5
2022-06-24,14.8,56007.69,0.00,0.00,0.00,14.0
2022-06-25,18.8,55200.98,0.00,0.00,0.00,17.9
2022-06-26,20.3,56028.79,0.00,0.00,0.00,15.7
2022-06-27,21.2,55632.17,0.00,0.00,0.00,17.7
2022-06-28,14.7,17218.20,0.60,0.60,0.00,21.1
2022-06-29,14.9,22518.28,0.10,0.10,0.00,16.8
2022-06-30,16.0,54449.18,0.00,0.00,0.00,10.6
2022-07-01,16.9,54437.88,0.00,0.00,0.00,12.9
2022-07-02,15.6,25955.32,0.40,0.40,0.00,11.7
2022-07-03,13.1,0.00,8.10,8.10,0.00,13.0
2022-07-04,14.5,33719.68,0.30,0.30,0.00,11.1
2022-07-05,15.8,37723.97,0.00,0.00,0.00,11.0
2022-07-06,17.6,34869.14,3.10,3.10,0.00,8.7
2022-07-07,17.6,45070.33,1.00,1.00,0.00,9.7
2022-07-08,17.3,44781.67,1.00,1.00,0.00,11.4
2022-07-09,17.0,50329.66,0.00,0.00,0.00,11.2
2022-07-10,17.1,38976.86,0.70,0.70,0.00,10.4
2022-07-11,19.0,54221.68,0.00,0.00,0.00,11.7
2022-07-12,18.7,54206.26,0.00,0.00,0.00,16.6
2022-07-13,16.3,43071.67,0.00,0.00,0.00,13.8
2022-07-14,17.1,53826.18,0.00,0.00,0.00,11.2
2022-07-15,17.7,53011.50,0.00,0.00,0.00,14.0
2022-07-16,17.2,22181.60,0.50,0.50,0.00,13.8
2022-07-17,15.4,31717.56,0.10,0.10,0.00,10.7
2022-07-18,16.0,33525.04,0.10,0.10,0.00,13.0
2022-07-19,17.8,52690.29,0.00,0.00,0.00,12.2
2022-07-20,19.4,53507.43,0.00,0.00,0.00,10.0
2022-07-21,19.5,53446.90,0.00,0.00,0.00,9.8
2022-07-22,17.3,46568.75,0.00,0.00,0.00,14.1
2022-07-23,16.3,35013.62,0.00,0.00,0.00,11.6
2022-07-24,18.6,52129.01,0.00,0.00,0.00,12.9
2022-07-25,20.3,53180.73,0.00,0.00,0.00,10.4
2022-07-26,23.0,53108.47,0.00,0.00,0.00,9.4
2022-07-27,23.6,52120.34,0.00,0.00,0.00,10.9
2022-07-28,23.3,52529.11,0.00,0.00,0.00,12.0
2022-07-29,23.4,52181.49,0.00,0.00,0.00,10.7
2022-07-30,23.8,52213.42,0.00,0.00,0.00,11.6
2022-07-31,23.3,51870.60,0.00,0.00,0.00,12.8
2022-08-01,21.4,51530.64,0.10,0.10,0.00,13.2
2022-08-02,18.3,38081.64,0.20,0.20,0.00,12.5
2022-08-03,17.7,47086.91,0.00,0.00,0.00,16.9
2022-08-04,16.0,18080.73,0.90,0.90,0.00,17.3
2022-08-05,16.4,50939.70,0.00,0.00,0.00,14.7
2022-08-06,18.7,50981.00,0.00,0.00,0.00,12.9
2022-08-07,20.4,50654.25,0.00,0.00,0.00,12.7
2022-08-08,21.2,50343.58,0.00,0.00,0.00,11.5
2022-08-09,20.0,50266.29,0.00,0.00,0.00,12.1
2022-08-10,17.7,29077.53,7.30,7.30,0.00,17.4
2022-08-11,18.9,49846.32,0.00,0.00,0.00,10.5
2022-08-12,18.7,50034.45,0.00,0.00,0.00,16.7
2022-08-13,18.3,47649.91,0.00,0.00,0.00,14.3
2022-08-14,18.4,49569.84,0.00,0.00,0.00,10.9
2022-08-15,19.6,48524.22,0.00,0.00,0.00,10.6
2022-08-16,19.7,47841.33,0.00,0.00,0.00,14.2
2022-08-17,21.1,49641.02,0.00,0.00,0.00,14.3
2022-08-18,24.1,37011.23,0.00,0.00,0.00,8.6
2022-08-19,22.4,26494.72,1.50,1.50,0.00,12.9
2022-08-20,20.0,26438.00,0.00,0.00,0.00,11.4
2022-08-21,20.5,32400.00,0.00,0.00,0.00,11.6
2022-08-22,20.6,47341.52,0.00,0.00,0.00,12.1
2022-08-23,19.3,48081.36,0.00,0.00,0.00,15.6
2022-08-24,20.3,47357.92,0.00,0.00,0.00,11.2
2022-08-25,22.4,47631.53,0.00,0.00,0.00,9.0
2022-08-26,18.2,3753.57,1.00,1.00,0.00,15.9
2022-08-27,16.2,23412.15,4.90,4.90,0.00,13.0
2022-08-28,16.9,46700.92,0.00,0.00,0.00,14.8
2022-08-29,18.5,46623.98,0.00,0.00,0.00,13.0
2022-08-30,20.3,46199.88,0.00,0.00,0.00,13.0
2022-08-31,21.5,45945.55,0.00,0.00,0.00,14.3
